image_name,image_url,height,width,rotation_angle,annotations/0/id,annotations/0/category_name,annotations/0/area,annotations/0/creator,annotations/0/keypoints/0,annotations/0/keypoints/1,annotations/0/keypoints/2,annotations/0/keypoints/3,annotations/0/keypoints/4,annotations/0/keypoints/5,annotations/0/keypoints/6,annotations/0/keypoints/7,annotations/0/keypoints/8,annotations/0/keypoints/9,annotations/0/keypoints/10,annotations/0/keypoints/11,annotations/0/keypoints/12,annotations/0/keypoints/13,annotations/0/keypoints/14,annotations/0/keypoints/15,annotations/0/keypoints/16,annotations/0/keypoints/17,annotations/0/keypoints/18,annotations/0/keypoints/19,annotations/0/keypoints/20,annotations/0/keypoints/21,annotations/0/keypoints/22,annotations/0/keypoints/23,annotations/0/keypoints/24,annotations/0/keypoints/25,annotations/0/keypoints/26,annotations/0/keypoints/27,annotations/0/keypoints/28,annotations/0/keypoints/29
43.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1751126500b57d91d33.png,480,640,0,62aedea0bb1886000cae7632,acupoints,0,nguyenhoainamfs0502@gmail.com,257,191,2,293,141,2,337,150,2,371,161,2,392,154,2,410,136,2,440,193,2,385,104,2,338,89,2,288,105,2
430.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1041126500b57d91c81.png,480,640,0,62aedeadbb1886000cae7633,acupoints,0,nguyenhoainamfs0502@gmail.com,148,252,2,154,193,2,195,197,2,226,193,2,244,175,2,279,129,2,323,149,2,234,79,2,172,101,2,136,151,2
431.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1001126500b57d91c7b.png,480,640,0,62aedeb9bb1886000cae7634,acupoints,0,nguyenhoainamfs0502@gmail.com,164,228,2,169,177,2,213,185,2,248,185,2,271,164,2,299,130,2,346,150,2,273,77,2,207,91,2,165,135,2
432.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea10d1126500b57d91c8f.png,480,640,0,62aedec2bb1886000cae7635,acupoints,0,nguyenhoainamfs0502@gmail.com,185,209,2,200,163,2,244,171,2,275,179,2,305,166,2,337,138,2,377,156,2,306,74,2,245,79,2,206,108,2
433.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea10e1126500b57d91c90.png,480,640,0,62aedeccbb1886000cae7636,acupoints,0,nguyenhoainamfs0502@gmail.com,195,198,2,213,155,2,259,169,2,290,177,2,327,165,2,355,142,2,391,164,2,334,75,2,280,76,2,229,96,2
434.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea10a1126500b57d91c8a.png,480,640,0,62aededabb1886000cae7637,acupoints,0,nguyenhoainamfs0502@gmail.com,232,176,2,273,145,2,310,174,2,336,189,2,367,188,2,417,172,2,434,209,2,402,97,2,346,73,2,294,89,2
435.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1121126500b57d91c96.png,480,640,0,62aedee5bb1886000cae7638,acupoints,0,nguyenhoainamfs0502@gmail.com,253,175,2,294,150,2,332,180,2,357,200,2,390,196,2,438,185,2,450,236,2,429,108,2,383,84,2,321,90,2
436.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1031126500b57d91c80.png,480,640,0,62aedef8bb1886000cae7639,acupoints,0,nguyenhoainamfs0502@gmail.com,261,174,2,307,148,2,342,177,2,363,195,2,394,196,2,434,182,2,451,227,2,427,110,2,381,84,2,329,90,2
437.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea0fd1126500b57d91c76.png,480,640,0,62aedf09bb1886000cae763a,acupoints,0,nguyenhoainamfs0502@gmail.com,139,278,2,136,222,2,172,213,2,200,211,2,220,182,2,241,142,2,293,144,2,203,95,2,138,131,2,114,168,2
438.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1061126500b57d91c85.png,480,640,0,62aedf63bb1886000cae763b,acupoints,0,nguyenhoainamfs0502@gmail.com,142,264,2,132,211,2,174,205,2,207,202,2,223,179,2,249,139,2,301,142,2,220,86,2,158,114,2,126,152,2
439.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1051126500b57d91c83.png,480,640,0,62aedfb0bb1886000cae763c,acupoints,0,nguyenhoainamfs0502@gmail.com,144,253,2,142,201,2,178,199,2,209,196,2,231,175,2,257,135,2,301,136,2,231,84,2,166,106,2,135,144,2
44.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2be1126500b57d91f38.png,480,640,0,62aedfc9bb1886000cae763d,acupoints,0,nguyenhoainamfs0502@gmail.com,255,190,2,286,147,2,342,155,2,371,166,2,393,158,2,418,142,2,439,193,2,383,104,2,319,91,2,270,122,2
440.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1081126500b57d91c88.png,480,640,0,62aee261bb1886000cae7663,acupoints,0,nguyenhoainamfs0502@gmail.com,158,218,2,162,171,2,204,176,2,235,177,2,258,161,2,305,130,2,340,151,2,273,80,2,209,90,2,168,121,2
441.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1151126500b57d91c9c.png,480,640,0,62aedfe8bb1886000cae763e,acupoints,0,nguyenhoainamfs0502@gmail.com,168,196,2,184,155,2,223,165,2,251,174,2,279,159,2,319,131,2,360,155,2,305,79,2,239,79,2,195,107,2
442.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1021126500b57d91c7e.png,480,640,0,62aedff2bb1886000cae763f,acupoints,0,nguyenhoainamfs0502@gmail.com,200,174,2,228,148,2,262,170,2,286,189,2,313,186,2,366,173,2,393,201,2,370,103,2,318,81,2,261,93,2
443.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2851126500b57d91edd.png,480,640,0,62aee01fbb1886000cae7640,acupoints,0,nguyenhoainamfs0502@gmail.com,198,179,2,236,156,2,262,176,2,289,198,2,316,193,2,370,179,2,394,208,2,376,109,2,320,86,2,264,92,2
444.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2871126500b57d91ee0.png,480,640,0,62aee028bb1886000cae7641,acupoints,0,nguyenhoainamfs0502@gmail.com,197,186,2,231,162,2,265,187,2,287,206,2,316,200,2,364,186,2,393,216,2,373,110,2,319,87,2,269,95,2
445.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3851126500b57d9206a.png,480,640,0,62aee032bb1886000cae7642,acupoints,0,nguyenhoainamfs0502@gmail.com,195,194,2,225,166,2,263,195,2,285,212,2,316,206,2,363,192,2,389,218,2,371,116,2,317,100,2,264,103,2
446.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea10e1126500b57d91c91.png,480,640,0,62aee03bbb1886000cae7643,acupoints,0,nguyenhoainamfs0502@gmail.com,191,200,2,225,174,2,258,203,2,284,221,2,319,214,2,358,195,2,389,228,2,371,120,2,316,96,2,263,107,2
447.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2d71126500b57d91f5c.png,480,640,0,62aee044bb1886000cae7644,acupoints,0,nguyenhoainamfs0502@gmail.com,184,211,2,220,183,2,255,212,2,279,227,2,313,222,2,358,202,2,385,230,2,361,123,2,305,104,2,252,110,2
448.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2d31126500b57d91f57.png,480,640,0,62aee05abb1886000cae7645,acupoints,0,nguyenhoainamfs0502@gmail.com,171,240,2,201,205,2,238,226,2,268,239,2,294,229,2,338,204,2,373,227,2,333,120,2,273,116,2,214,131,2
449.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3291126500b57d91fd9.png,480,640,0,62aee068bb1886000cae7646,acupoints,0,nguyenhoainamfs0502@gmail.com,162,241,2,196,211,2,238,229,2,268,241,2,298,228,2,337,198,2,370,221,2,319,120,2,255,116,2,197,136,2
45.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea17a1126500b57d91d3c.png,480,640,0,62aee074bb1886000cae7647,acupoints,0,nguyenhoainamfs0502@gmail.com,258,195,2,287,150,2,342,160,2,367,174,2,396,161,2,416,145,2,438,183,2,384,102,2,337,91,2,285,105,2
450.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2881126500b57d91ee2.png,480,640,0,62aee099bb1886000cae7648,acupoints,0,nguyenhoainamfs0502@gmail.com,157,253,2,183,216,2,228,230,2,265,238,2,295,225,2,329,195,2,360,212,2,297,111,2,240,118,2,188,145,2
451.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1a61126500b57d91d81.png,480,640,0,62aee0b6bb1886000cae7649,acupoints,0,nguyenhoainamfs0502@gmail.com,104,312,2,113,264,2,160,259,2,191,251,2,211,230,2,239,182,2,274,184,2,182,120,2,121,150,2,92,192,2
452.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1ac1126500b57d91d88.png,480,640,0,62aee0c1bb1886000cae764a,acupoints,0,nguyenhoainamfs0502@gmail.com,102,313,2,109,266,2,158,262,2,186,256,2,206,236,2,234,181,2,269,180,2,169,118,2,114,163,2,80,206,2
453.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1a81126500b57d91d83.png,480,640,0,62aee0cabb1886000cae764b,acupoints,0,nguyenhoainamfs0502@gmail.com,100,299,2,107,250,2,151,250,2,183,246,2,203,222,2,226,182,2,263,176,2,183,118,2,118,150,2,87,196,2
454.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1aa1126500b57d91d86.png,480,640,0,62aee0dbbb1886000cae764c,acupoints,0,nguyenhoainamfs0502@gmail.com,105,266,2,113,224,2,159,225,2,188,230,2,211,212,2,249,171,2,290,179,2,224,109,2,158,128,2,116,165,2
455.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2861126500b57d91edf.png,480,640,0,62aee0e6bb1886000cae764d,acupoints,0,nguyenhoainamfs0502@gmail.com,110,255,2,119,212,2,158,219,2,191,227,2,217,206,2,255,173,2,297,189,2,238,110,2,171,116,2,127,155,2
456.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2881126500b57d91ee3.png,480,640,0,62aee0f1bb1886000cae764e,acupoints,0,nguyenhoainamfs0502@gmail.com,117,250,2,124,204,2,169,215,2,198,222,2,223,206,2,273,171,2,309,194,2,250,110,2,193,109,2,142,139,2
457.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea28c1126500b57d91ee8.png,480,640,0,62aee0fcbb1886000cae764f,acupoints,0,nguyenhoainamfs0502@gmail.com,120,233,2,137,196,2,171,206,2,202,216,2,230,203,2,276,176,2,313,196,2,268,114,2,212,106,2,157,133,2
458.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1ab1126500b57d91d87.png,480,640,0,62aee113bb1886000cae7650,acupoints,0,nguyenhoainamfs0502@gmail.com,130,219,2,153,183,2,185,197,2,210,210,2,238,198,2,294,176,2,324,206,2,289,117,2,231,106,2,169,131,2
459.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2d21126500b57d91f55.png,480,640,0,62aee11fbb1886000cae7651,acupoints,0,nguyenhoainamfs0502@gmail.com,133,210,2,156,178,2,184,193,2,214,206,2,242,195,2,293,176,2,330,204,2,295,119,2,233,108,2,175,128,2
46.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2b21126500b57d91f25.png,480,640,0,62aee12cbb1886000cae7652,acupoints,0,nguyenhoainamfs0502@gmail.com,252,196,2,290,158,2,331,168,2,366,179,2,389,170,2,418,154,2,445,198,2,386,101,2,340,88,2,284,111,2
460.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2d11126500b57d91f53.png,480,640,0,62aee138bb1886000cae7653,acupoints,0,nguyenhoainamfs0502@gmail.com,133,187,2,162,157,2,197,174,2,221,186,2,249,180,2,302,168,2,324,200,2,300,115,2,245,94,2,193,107,2
461.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea28b1126500b57d91ee7.png,480,640,0,62aee141bb1886000cae7654,acupoints,0,nguyenhoainamfs0502@gmail.com,139,217,2,179,181,2,224,206,2,251,221,2,278,214,2,309,189,2,319,233,2,280,118,2,233,109,2,183,122,2
462.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea0ff1126500b57d91c7a.png,480,640,0,62aee14ebb1886000cae7655,acupoints,0,nguyenhoainamfs0502@gmail.com,143,219,2,179,184,2,225,211,2,255,227,2,281,219,2,307,195,2,316,246,2,279,121,2,228,113,2,169,119,2
463.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1041126500b57d91c82.png,480,640,0,62aee157bb1886000cae7656,acupoints,0,nguyenhoainamfs0502@gmail.com,136,224,2,186,190,2,227,213,2,251,229,2,281,223,2,303,203,2,313,244,2,268,124,2,225,116,2,171,128,2
464.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2871126500b57d91ee1.png,480,640,0,62aee168bb1886000cae7657,acupoints,0,nguyenhoainamfs0502@gmail.com,137,224,2,188,190,2,225,214,2,249,230,2,279,223,2,305,208,2,311,245,2,280,128,2,247,121,2,194,119,2
465.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea40a1126500b57d92133.png,480,640,0,62aee173bb1886000cae7658,acupoints,0,nguyenhoainamfs0502@gmail.com,129,227,2,180,194,2,219,219,2,244,234,2,276,230,2,302,209,2,310,253,2,273,129,2,234,119,2,189,122,2
466.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2d51126500b57d91f5a.png,480,640,0,62aee17fbb1886000cae7659,acupoints,0,nguyenhoainamfs0502@gmail.com,104,234,2,144,196,2,189,220,2,217,234,2,254,229,2,281,209,2,301,253,2,261,133,2,216,123,2,163,128,2
467.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2d11126500b57d91f54.png,480,640,0,62aee190bb1886000cae765a,acupoints,0,nguyenhoainamfs0502@gmail.com,99,238,2,133,200,2,179,222,2,207,235,2,239,230,2,276,210,2,295,245,2,258,136,2,207,122,2,152,131,2
468.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2d61126500b57d91f5b.png,480,640,0,62aee19cbb1886000cae765b,acupoints,0,nguyenhoainamfs0502@gmail.com,87,232,2,120,201,2,165,222,2,194,235,2,230,231,2,263,209,2,289,241,2,254,134,2,194,122,2,137,136,2
469.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3191126500b57d91fbf.png,480,640,0,62aee1a7bb1886000cae765c,acupoints,0,nguyenhoainamfs0502@gmail.com,55,256,2,69,214,2,105,235,2,132,247,2,164,235,2,211,206,2,255,229,2,216,132,2,153,127,2,98,147,2
47.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2c31126500b57d91f3e.png,480,640,0,62aee1b4bb1886000cae765d,acupoints,0,nguyenhoainamfs0502@gmail.com,251,204,2,284,160,2,328,176,2,362,186,2,389,176,2,418,155,2,441,195,2,384,102,2,340,94,2,288,110,2
470.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3331126500b57d91fe9.png,480,640,0,62aee1c7bb1886000cae765e,acupoints,0,nguyenhoainamfs0502@gmail.com,51,261,2,62,222,2,95,240,2,125,253,2,152,241,2,201,211,2,240,232,2,210,129,2,141,131,2,90,151,2
471.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1a91126500b57d91d85.png,480,640,0,62aee1d2bb1886000cae765f,acupoints,0,nguyenhoainamfs0502@gmail.com,49,273,2,69,223,2,97,243,2,121,252,2,148,239,2,199,208,2,239,230,2,203,130,2,135,126,2,83,151,2
472.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1ad1126500b57d91d8a.png,480,640,0,62aee1e4bb1886000cae7660,acupoints,0,nguyenhoainamfs0502@gmail.com,43,287,2,47,242,2,84,256,2,114,259,2,140,244,2,179,206,2,225,216,2,180,122,2,103,139,2,57,171,2
473.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1ac1126500b57d91d89.png,480,640,0,62aee26ebb1886000cae7664,acupoints,0,nguyenhoainamfs0502@gmail.com,72,277,2,64,222,2,85,232,2,110,232,2,129,208,2,157,171,2,207,177,2,171,115,2,103,131,2,70,168,2
474.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1b61126500b57d91d99.png,480,640,0,62aee27bbb1886000cae7665,acupoints,0,nguyenhoainamfs0502@gmail.com,97,243,2,97,194,2,119,200,2,142,206,2,173,184,2,212,157,2,250,176,2,220,108,2,159,109,2,117,142,2
475.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1b01126500b57d91d8f.png,480,640,0,62aee2a5bb1886000cae7666,acupoints,0,nguyenhoainamfs0502@gmail.com,105,219,2,116,175,2,148,186,2,177,195,2,201,181,2,241,157,2,287,182,2,247,107,2,187,99,2,141,126,2
476.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea31a1126500b57d91fc1.png,480,640,0,62aee2afbb1886000cae7667,acupoints,0,nguyenhoainamfs0502@gmail.com,125,198,2,147,160,2,183,172,2,209,183,2,239,171,2,280,155,2,309,186,2,270,106,2,215,96,2,159,112,2
477.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1c21126500b57d91dab.png,480,640,0,62aee2bdbb1886000cae7668,acupoints,0,nguyenhoainamfs0502@gmail.com,134,195,2,160,150,2,197,167,2,229,177,2,255,171,2,295,152,2,320,179,2,285,107,2,230,93,2,180,104,2
478.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1bb1126500b57d91da0.png,480,640,0,62aee2c8bb1886000cae7669,acupoints,0,nguyenhoainamfs0502@gmail.com,145,179,2,174,143,2,209,159,2,243,174,2,274,163,2,307,151,2,329,185,2,286,103,2,236,93,2,188,104,2
479.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1b21126500b57d91d92.png,480,640,0,62aee2d2bb1886000cae766a,acupoints,0,nguyenhoainamfs0502@gmail.com,146,187,2,164,141,2,211,148,2,244,156,2,271,146,2,302,129,2,329,157,2,278,94,2,237,81,2,183,101,2
48.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2b61126500b57d91f2b.png,480,640,0,62aee2debb1886000cae766b,acupoints,0,nguyenhoainamfs0502@gmail.com,247,210,2,277,168,2,327,183,2,360,195,2,383,187,2,417,163,2,441,190,2,389,102,2,338,96,2,287,116,2
480.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1b41126500b57d91d96.png,480,640,0,62aee319bb1886000cae766c,acupoints,0,nguyenhoainamfs0502@gmail.com,149,186,2,166,142,2,213,148,2,243,157,2,271,143,2,300,123,2,328,157,2,279,90,2,225,83,2,179,104,2
481.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1b71126500b57d91d9a.png,480,640,0,62aee322bb1886000cae766d,acupoints,0,nguyenhoainamfs0502@gmail.com,151,187,2,164,144,2,206,147,2,241,153,2,267,142,2,302,123,2,328,151,2,279,89,2,223,83,2,180,104,2
482.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1b81126500b57d91d9c.png,480,640,0,62aee32cbb1886000cae766e,acupoints,0,nguyenhoainamfs0502@gmail.com,156,174,2,180,135,2,213,140,2,244,150,2,268,135,2,313,125,2,334,155,2,287,88,2,241,76,2,197,96,2
483.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1b41126500b57d91d95.png,480,640,0,62aee33cbb1886000cae766f,acupoints,0,nguyenhoainamfs0502@gmail.com,169,146,2,194,116,2,224,128,2,251,139,2,277,134,2,324,123,2,346,154,2,315,88,2,277,70,2,230,78,2
484.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1b11126500b57d91d91.png,480,640,0,62aee347bb1886000cae7670,acupoints,0,nguyenhoainamfs0502@gmail.com,173,150,2,201,113,2,230,126,2,256,139,2,284,131,2,329,124,2,351,151,2,317,85,2,276,67,2,230,77,2
485.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1be1126500b57d91da5.png,480,640,0,62aee354bb1886000cae7671,acupoints,0,nguyenhoainamfs0502@gmail.com,175,147,2,199,117,2,232,128,2,258,136,2,285,130,2,319,116,2,351,148,2,319,85,2,270,68,2,215,83,2
486.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1ba1126500b57d91d9e.png,480,640,0,62aee391bb1886000cae7672,acupoints,0,nguyenhoainamfs0502@gmail.com,180,181,2,193,135,2,232,138,2,261,142,2,284,128,2,318,109,2,351,139,2,301,80,2,248,73,2,207,97,2
487.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1af1126500b57d91d8e.png,480,640,0,62aee39cbb1886000cae7673,acupoints,0,nguyenhoainamfs0502@gmail.com,185,189,2,200,148,2,239,147,2,267,151,2,290,134,2,318,110,2,353,132,2,297,80,2,246,79,2,209,105,2
488.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1b21126500b57d91d93.png,480,640,0,62aee3aabb1886000cae7674,acupoints,0,nguyenhoainamfs0502@gmail.com,199,204,2,209,156,2,249,152,2,276,156,2,297,139,2,328,116,2,362,137,2,306,85,2,257,85,2,216,113,2
489.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1ae1126500b57d91d8b.png,480,640,0,62aee3b4bb1886000cae7675,acupoints,0,nguyenhoainamfs0502@gmail.com,202,206,2,215,160,2,252,158,2,281,160,2,305,144,2,329,118,2,368,134,2,310,86,2,252,91,2,217,121,2
49.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3dd1126500b57d920ed.png,480,640,0,62aee3bdbb1886000cae7676,acupoints,0,nguyenhoainamfs0502@gmail.com,248,219,2,281,174,2,324,189,2,357,201,2,383,192,2,418,170,2,444,199,2,389,103,2,334,94,2,288,117,2
490.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1c11126500b57d91da9.png,480,640,0,62aee3cabb1886000cae7677,acupoints,0,nguyenhoainamfs0502@gmail.com,209,209,2,221,160,2,256,159,2,286,160,2,308,146,2,337,122,2,372,136,2,313,89,2,256,92,2,218,123,2
491.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1b61126500b57d91d98.png,480,640,0,62aee3d5bb1886000cae7678,acupoints,0,nguyenhoainamfs0502@gmail.com,217,216,2,225,166,2,265,166,2,301,170,2,319,155,2,344,125,2,385,136,2,329,88,2,280,91,2,241,119,2
492.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1bb1126500b57d91da1.png,480,640,0,62aee3e2bb1886000cae7679,acupoints,0,nguyenhoainamfs0502@gmail.com,253,201,2,272,164,2,312,176,2,342,185,2,375,176,2,418,158,2,453,189,2,399,100,2,350,89,2,294,109,2
493.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1ba1126500b57d91d9f.png,480,640,0,62aee3edbb1886000cae767a,acupoints,0,nguyenhoainamfs0502@gmail.com,263,198,2,295,160,2,326,179,2,364,195,2,395,186,2,441,168,2,468,195,2,426,102,2,361,88,2,313,107,2
494.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1b91126500b57d91d9d.png,480,640,0,62aee3fabb1886000cae767b,acupoints,0,nguyenhoainamfs0502@gmail.com,311,190,2,355,161,2,392,186,2,419,206,2,454,204,2,507,196,2,515,241,2,489,121,2,439,100,2,389,100,2
495.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1b51126500b57d91d97.png,480,640,0,62aee408bb1886000cae767c,acupoints,0,nguyenhoainamfs0502@gmail.com,335,152,2,369,128,2,398,151,2,421,170,2,448,177,2,513,185,2,522,236,2,527,125,2,490,91,2,437,82,2
496.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1b11126500b57d91d90.png,480,640,0,62aee414bb1886000cae767d,acupoints,0,nguyenhoainamfs0502@gmail.com,311,151,2,339,113,2,378,125,2,411,142,2,444,137,2,487,128,2,511,173,2,477,81,2,431,60,2,382,68,2
497.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea31d1126500b57d91fc6.png,480,640,0,62aee424bb1886000cae767e,acupoints,0,nguyenhoainamfs0502@gmail.com,308,148,2,335,114,2,374,124,2,411,137,2,445,132,2,484,121,2,508,169,2,465,75,2,403,59,2,355,76,2
498.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1b81126500b57d91d9b.png,480,640,0,62aee42fbb1886000cae767f,acupoints,0,nguyenhoainamfs0502@gmail.com,300,162,2,326,119,2,367,128,2,401,138,2,431,129,2,470,113,2,495,146,2,445,70,2,395,58,2,346,76,2
499.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1ae1126500b57d91d8c.png,480,640,0,62aee43bbb1886000cae7680,acupoints,0,nguyenhoainamfs0502@gmail.com,295,168,2,313,128,2,358,131,2,399,135,2,429,126,2,463,110,2,491,142,2,436,66,2,384,56,2,332,81,2
5.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea0d61126500b57d91c39.png,480,640,0,62aee447bb1886000cae7681,acupoints,0,nguyenhoainamfs0502@gmail.com,218,228,2,235,182,2,277,200,2,309,212,2,336,198,2,380,172,2,418,196,2,372,100,2,307,100,2,259,120,2
50.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3e11126500b57d920f4.png,480,640,0,62aee44fbb1886000cae7682,acupoints,0,nguyenhoainamfs0502@gmail.com,247,222,2,272,178,2,318,195,2,349,205,2,377,194,2,414,177,2,442,197,2,393,107,2,334,101,2,283,123,2
500.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1b31126500b57d91d94.png,480,640,0,62aee45fbb1886000cae7683,acupoints,0,nguyenhoainamfs0502@gmail.com,289,171,2,311,124,2,354,133,2,391,139,2,417,126,2,458,105,2,484,139,2,431,67,2,369,62,2,322,87,2
501.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea32b1126500b57d91fdd.png,480,640,0,62aee46dbb1886000cae7684,acupoints,0,nguyenhoainamfs0502@gmail.com,287,179,2,298,130,2,342,136,2,379,138,2,407,124,2,437,101,2,473,132,2,419,66,2,363,62,2,315,88,2
502.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea28c1126500b57d91ee9.png,480,640,0,62aee479bb1886000cae7685,acupoints,0,nguyenhoainamfs0502@gmail.com,281,177,2,301,131,2,341,136,2,368,142,2,396,126,2,432,102,2,470,131,2,419,68,2,365,62,2,318,87,2
503.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea28a1126500b57d91ee5.png,480,640,0,62aee487bb1886000cae7686,acupoints,0,nguyenhoainamfs0502@gmail.com,279,183,2,288,134,2,337,136,2,365,142,2,389,126,2,424,105,2,464,123,2,414,67,2,349,66,2,307,90,2
